artist,song,popularity,uri,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,0,clusters
Adele,Make You Feel My Love (album),0,spotify:track:2SeSSX9VmBZ00pMZp128BJ,https://open.spotify.com/track/2SeSSX9VmBZ00pMZp128BJ,0.552,0.173,10.0,-10.576,1.0,0.0292,0.907,0.000401,0.105,0.0854,76.97,audio_features,2SeSSX9VmBZ00pMZp128BJ,https://api.spotify.com/v1/tracks/2SeSSX9VmBZ00pMZp128BJ,https://api.spotify.com/v1/audio-analysis/2SeSSX9VmBZ00pMZp128BJ,212040.0,1.0,,12
Caribou,Can't Do Without You,0,spotify:track:3n4M80UmJNHws4ZqdM7KEF,https://open.spotify.com/track/3n4M80UmJNHws4ZqdM7KEF,0.691,0.407,0.0,-9.053,1.0,0.0473,0.79,0.656,0.783,0.491,128.035,audio_features,3n4M80UmJNHws4ZqdM7KEF,https://api.spotify.com/v1/tracks/3n4M80UmJNHws4ZqdM7KEF,https://api.spotify.com/v1/audio-analysis/3n4M80UmJNHws4ZqdM7KEF,236400.0,4.0,,14
Kathleen Edwards,It Must Have Been Love,0,spotify:track:6varSqCbYjIO8ax2DVmnmX,https://open.spotify.com/track/6varSqCbYjIO8ax2DVmnmX,0.274,0.117,9.0,-14.225,0.0,0.0401,0.832,2.8e-06,0.0973,0.203,167.931,audio_features,6varSqCbYjIO8ax2DVmnmX,https://api.spotify.com/v1/tracks/6varSqCbYjIO8ax2DVmnmX,https://api.spotify.com/v1/audio-analysis/6varSqCbYjIO8ax2DVmnmX,247840.0,5.0,,0
gnash,"i hate u, i love u (feat. olivia o'brien) - Robin Schulz Remix",34,spotify:track:1nalr6pgeR33Oqy57JgTVT,https://open.spotify.com/track/1nalr6pgeR33Oqy57JgTVT,0.806,0.729,6.0,-7.91,0.0,0.0982,0.0225,0.00103,0.076,0.636,117.994,audio_features,1nalr6pgeR33Oqy57JgTVT,https://api.spotify.com/v1/tracks/1nalr6pgeR33Oqy57JgTVT,https://api.spotify.com/v1/audio-analysis/1nalr6pgeR33Oqy57JgTVT,335593.0,4.0,,1
U2,Pride (In The Name Of Love) - Remastered 2009,63,spotify:track:3dh2LlmeMqKJbzn2WUgt3d,https://open.spotify.com/track/3dh2LlmeMqKJbzn2WUgt3d,0.458,0.843,4.0,-7.201,1.0,0.0316,0.00135,0.000296,0.778,0.713,105.701,audio_features,3dh2LlmeMqKJbzn2WUgt3d,https://api.spotify.com/v1/tracks/3dh2LlmeMqKJbzn2WUgt3d,https://api.spotify.com/v1/audio-analysis/3dh2LlmeMqKJbzn2WUgt3d,228427.0,4.0,,14
Disclosure,BOSS - Radio Edit,51,spotify:track:3M6GAqPB1SCfzS4CUbo13p,https://open.spotify.com/track/3M6GAqPB1SCfzS4CUbo13p,0.781,0.639,11.0,-8.548,0.0,0.0546,0.00336,0.346,0.0349,0.604,126.02,audio_features,3M6GAqPB1SCfzS4CUbo13p,https://api.spotify.com/v1/tracks/3M6GAqPB1SCfzS4CUbo13p,https://api.spotify.com/v1/audio-analysis/3M6GAqPB1SCfzS4CUbo13p,285147.0,4.0,,1
Stevie Wonder,I Just Called To Say I Love You,0,spotify:track:6lJFfj7wWeKiYRjLMHN4SN,https://open.spotify.com/track/6lJFfj7wWeKiYRjLMHN4SN,0.748,0.551,1.0,-9.054,1.0,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,audio_features,6lJFfj7wWeKiYRjLMHN4SN,https://api.spotify.com/v1/tracks/6lJFfj7wWeKiYRjLMHN4SN,https://api.spotify.com/v1/audio-analysis/6lJFfj7wWeKiYRjLMHN4SN,262240.0,4.0,,1
Beyoncé,Dangerously In Love,57,spotify:track:0KFuXEdOp5QfIfxHR6TJSm,https://open.spotify.com/track/0KFuXEdOp5QfIfxHR6TJSm,0.609,0.407,6.0,-8.026,1.0,0.0808,0.345,0.0,0.19,0.459,99.982,audio_features,0KFuXEdOp5QfIfxHR6TJSm,https://api.spotify.com/v1/tracks/0KFuXEdOp5QfIfxHR6TJSm,https://api.spotify.com/v1/audio-analysis/0KFuXEdOp5QfIfxHR6TJSm,293133.0,4.0,,10
Lucas & Steve,Love On My Mind,0,spotify:track:09ISWsm3TmZiDKeJgVPXjY,https://open.spotify.com/track/09ISWsm3TmZiDKeJgVPXjY,0.553,0.914,5.0,-2.381,0.0,0.0511,0.0377,0.00577,0.672,0.427,124.007,audio_features,09ISWsm3TmZiDKeJgVPXjY,https://api.spotify.com/v1/tracks/09ISWsm3TmZiDKeJgVPXjY,https://api.spotify.com/v1/audio-analysis/09ISWsm3TmZiDKeJgVPXjY,180071.0,4.0,,14
Hillsong Young & Free,I Love You Lord / Passion - Acoustic,39,spotify:track:48LiTfePc5B8FfxzOqTqAC,https://open.spotify.com/track/48LiTfePc5B8FfxzOqTqAC,0.21,0.239,4.0,-13.087,1.0,0.0315,0.666,0.0707,0.0986,0.0802,148.11,audio_features,48LiTfePc5B8FfxzOqTqAC,https://api.spotify.com/v1/tracks/48LiTfePc5B8FfxzOqTqAC,https://api.spotify.com/v1/audio-analysis/48LiTfePc5B8FfxzOqTqAC,325667.0,4.0,,0
The Supremes,Where Did Our Love Go,66,spotify:track:69RH84na5iUNwrwxpgjC5j,https://open.spotify.com/track/69RH84na5iUNwrwxpgjC5j,0.566,0.49,0.0,-10.867,1.0,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,audio_features,69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/tracks/69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/audio-analysis/69RH84na5iUNwrwxpgjC5j,153333.0,4.0,,2
Kevin Gates,Complaining (feat. Rico Love),39,spotify:track:4RU6DQlglBqYOKxDRQEcxq,https://open.spotify.com/track/4RU6DQlglBqYOKxDRQEcxq,0.758,0.724,11.0,-3.924,0.0,0.143,0.0251,0.0,0.343,0.49,140.013,audio_features,4RU6DQlglBqYOKxDRQEcxq,https://api.spotify.com/v1/tracks/4RU6DQlglBqYOKxDRQEcxq,https://api.spotify.com/v1/audio-analysis/4RU6DQlglBqYOKxDRQEcxq,242486.0,4.0,,6
Zack Knight,Love Controller,40,spotify:track:5RjkHAuyAuupOGFR6a2srw,https://open.spotify.com/track/5RjkHAuyAuupOGFR6a2srw,0.757,0.682,8.0,-8.032,0.0,0.046,0.161,1.78e-06,0.107,0.564,101.966,audio_features,5RjkHAuyAuupOGFR6a2srw,https://api.spotify.com/v1/tracks/5RjkHAuyAuupOGFR6a2srw,https://api.spotify.com/v1/audio-analysis/5RjkHAuyAuupOGFR6a2srw,191471.0,4.0,,1
Rihanna,No Love Allowed,43,spotify:track:4hXLxBb41Xs1KzCD0gfsC8,https://open.spotify.com/track/4hXLxBb41Xs1KzCD0gfsC8,0.583,0.482,10.0,-9.164,0.0,0.0987,0.362,4.14e-05,0.0938,0.645,90.483,audio_features,4hXLxBb41Xs1KzCD0gfsC8,https://api.spotify.com/v1/tracks/4hXLxBb41Xs1KzCD0gfsC8,https://api.spotify.com/v1/audio-analysis/4hXLxBb41Xs1KzCD0gfsC8,249133.0,4.0,,10
Hillsong Young & Free,Real Love - Acoustic,23,spotify:track:6Yo9PmImHSe2pIAyEtoSyM,https://open.spotify.com/track/6Yo9PmImHSe2pIAyEtoSyM,0.578,0.726,2.0,-5.725,1.0,0.0294,0.0119,0.0,0.0644,0.456,125.119,audio_features,6Yo9PmImHSe2pIAyEtoSyM,https://api.spotify.com/v1/tracks/6Yo9PmImHSe2pIAyEtoSyM,https://api.spotify.com/v1/audio-analysis/6Yo9PmImHSe2pIAyEtoSyM,248093.0,4.0,,11
Mark Chesnutt,I Don't Need Your Rockin' Chair - Version w/special guests,62,spotify:track:3nKLfeoq3YedJIZqvRW3Qz,https://open.spotify.com/track/3nKLfeoq3YedJIZqvRW3Qz,0.68,0.589,0.0,-10.01,1.0,0.0247,0.152,0.0,0.378,0.696,93.865,audio_features,3nKLfeoq3YedJIZqvRW3Qz,https://api.spotify.com/v1/tracks/3nKLfeoq3YedJIZqvRW3Qz,https://api.spotify.com/v1/audio-analysis/3nKLfeoq3YedJIZqvRW3Qz,168640.0,4.0,,6
The Barr Brothers,Love Ain't Enough,41,spotify:track:2sgbm2X8Ye9YIzvEUFGoar,https://open.spotify.com/track/2sgbm2X8Ye9YIzvEUFGoar,0.597,0.606,5.0,-9.011,1.0,0.0272,0.0792,0.325,0.188,0.614,81.01,audio_features,2sgbm2X8Ye9YIzvEUFGoar,https://api.spotify.com/v1/tracks/2sgbm2X8Ye9YIzvEUFGoar,https://api.spotify.com/v1/audio-analysis/2sgbm2X8Ye9YIzvEUFGoar,290728.0,4.0,,10
Katy Perry,Legendary Lovers,52,spotify:track:5Uc37Y6FijZcM538PqqkWd,https://open.spotify.com/track/5Uc37Y6FijZcM538PqqkWd,0.623,0.836,4.0,-4.788,0.0,0.0846,0.0224,0.0,0.078,0.386,126.025,audio_features,5Uc37Y6FijZcM538PqqkWd,https://api.spotify.com/v1/tracks/5Uc37Y6FijZcM538PqqkWd,https://api.spotify.com/v1/audio-analysis/5Uc37Y6FijZcM538PqqkWd,224216.0,4.0,,11
BIGBANG,Let's not fall in love,0,spotify:track:4pwtsRdCFNse3U1lWLG2W1,https://open.spotify.com/track/4pwtsRdCFNse3U1lWLG2W1,0.685,0.843,0.0,-4.258,1.0,0.0499,0.121,0.0,0.126,0.637,125.029,audio_features,4pwtsRdCFNse3U1lWLG2W1,https://api.spotify.com/v1/tracks/4pwtsRdCFNse3U1lWLG2W1,https://api.spotify.com/v1/audio-analysis/4pwtsRdCFNse3U1lWLG2W1,211984.0,4.0,,1
Elton John,Can You Feel The Love Tonight,0,spotify:track:5NjEHwWc2vb3fJAxM9lnEO,https://open.spotify.com/track/5NjEHwWc2vb3fJAxM9lnEO,0.31,0.321,10.0,-10.591,1.0,0.0312,0.824,6.88e-05,0.0987,0.147,122.86,audio_features,5NjEHwWc2vb3fJAxM9lnEO,https://api.spotify.com/v1/tracks/5NjEHwWc2vb3fJAxM9lnEO,https://api.spotify.com/v1/audio-analysis/5NjEHwWc2vb3fJAxM9lnEO,240133.0,4.0,,0
Whitney Houston,Saving All My Love for You,70,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,https://open.spotify.com/track/1lx8ddGT5wCD6W2xmLeRKG,0.636,0.264,6.0,-14.567,0.0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,audio_features,1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/tracks/1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/audio-analysis/1lx8ddGT5wCD6W2xmLeRKG,238467.0,3.0,,9
Andra Day,What the World Needs Now Is Love,41,spotify:track:1E2qfOtDbT1NPaGQnI3L12,https://open.spotify.com/track/1E2qfOtDbT1NPaGQnI3L12,0.373,0.356,10.0,-9.049,1.0,0.0454,0.485,0.0,0.165,0.258,94.612,audio_features,1E2qfOtDbT1NPaGQnI3L12,https://api.spotify.com/v1/tracks/1E2qfOtDbT1NPaGQnI3L12,https://api.spotify.com/v1/audio-analysis/1E2qfOtDbT1NPaGQnI3L12,260667.0,3.0,,9
JoJo,FAB. (feat. Remy Ma),41,spotify:track:2esKAp3YxfZkbGZqvwJIra,https://open.spotify.com/track/2esKAp3YxfZkbGZqvwJIra,0.762,0.812,11.0,-4.018,0.0,0.0926,0.439,0.0,0.132,0.897,102.983,audio_features,2esKAp3YxfZkbGZqvwJIra,https://api.spotify.com/v1/tracks/2esKAp3YxfZkbGZqvwJIra,https://api.spotify.com/v1/audio-analysis/2esKAp3YxfZkbGZqvwJIra,215053.0,4.0,,1
Tommy Trash,Lover (feat. Jesse Boykins III),0,spotify:track:3MogcF8WGYccbdFQsrv5Nh,https://open.spotify.com/track/3MogcF8WGYccbdFQsrv5Nh,0.66,0.898,0.0,-3.05,1.0,0.104,0.091,7.68e-06,0.079,0.565,127.025,audio_features,3MogcF8WGYccbdFQsrv5Nh,https://api.spotify.com/v1/tracks/3MogcF8WGYccbdFQsrv5Nh,https://api.spotify.com/v1/audio-analysis/3MogcF8WGYccbdFQsrv5Nh,181447.0,4.0,,11
Violet Days,Suck at Love,17,spotify:track:5cBDezO8YeZibVHBdUFGjB,https://open.spotify.com/track/5cBDezO8YeZibVHBdUFGjB,0.635,0.429,1.0,-8.078,0.0,0.0495,0.474,0.0,0.101,0.293,124.905,audio_features,5cBDezO8YeZibVHBdUFGjB,https://api.spotify.com/v1/tracks/5cBDezO8YeZibVHBdUFGjB,https://api.spotify.com/v1/audio-analysis/5cBDezO8YeZibVHBdUFGjB,228947.0,4.0,,18
Conway Twitty,I'd Love To Lay You Down,50,spotify:track:4VF5XIZ7EiMfLElRzYG2E8,https://open.spotify.com/track/4VF5XIZ7EiMfLElRzYG2E8,0.638,0.377,2.0,-15.64,1.0,0.0341,0.572,0.0,0.102,0.778,81.911,audio_features,4VF5XIZ7EiMfLElRzYG2E8,https://api.spotify.com/v1/tracks/4VF5XIZ7EiMfLElRzYG2E8,https://api.spotify.com/v1/audio-analysis/4VF5XIZ7EiMfLElRzYG2E8,199600.0,4.0,,2
Rudie Edwards,Lover Like You,0,spotify:track:7caw5XStIWVgJUdxrhRBNk,https://open.spotify.com/track/7caw5XStIWVgJUdxrhRBNk,0.718,0.709,3.0,-6.447,0.0,0.0463,0.00329,4.45e-05,0.076,0.55,120.053,audio_features,7caw5XStIWVgJUdxrhRBNk,https://api.spotify.com/v1/tracks/7caw5XStIWVgJUdxrhRBNk,https://api.spotify.com/v1/audio-analysis/7caw5XStIWVgJUdxrhRBNk,187053.0,4.0,,1
T-Pain,Best Love Song (feat. Chris Brown),0,spotify:track:133g7oJWqvMnhvwfXL4CU1,https://open.spotify.com/track/133g7oJWqvMnhvwfXL4CU1,0.481,0.818,7.0,-2.684,1.0,0.0833,0.126,0.0,0.4,0.633,79.842,audio_features,133g7oJWqvMnhvwfXL4CU1,https://api.spotify.com/v1/tracks/133g7oJWqvMnhvwfXL4CU1,https://api.spotify.com/v1/audio-analysis/133g7oJWqvMnhvwfXL4CU1,197600.0,4.0,,6
FOURS,Fade to Love,2,spotify:track:1RgFo6KCPcue2eftzmTn0f,https://open.spotify.com/track/1RgFo6KCPcue2eftzmTn0f,0.661,0.731,1.0,-4.988,0.0,0.0935,0.113,0.0,0.326,0.756,94.857,audio_features,1RgFo6KCPcue2eftzmTn0f,https://api.spotify.com/v1/tracks/1RgFo6KCPcue2eftzmTn0f,https://api.spotify.com/v1/audio-analysis/1RgFo6KCPcue2eftzmTn0f,201227.0,4.0,,6
Kaki King,Night After Sidewalk,41,spotify:track:0JUa8PNsS6fvWz2Keb5KLq,https://open.spotify.com/track/0JUa8PNsS6fvWz2Keb5KLq,0.261,0.264,8.0,-17.216,0.0,0.0398,0.777,0.808,0.112,0.097,129.928,audio_features,0JUa8PNsS6fvWz2Keb5KLq,https://api.spotify.com/v1/tracks/0JUa8PNsS6fvWz2Keb5KLq,https://api.spotify.com/v1/audio-analysis/0JUa8PNsS6fvWz2Keb5KLq,210907.0,3.0,,15
Pat Benatar,Love Is A Battlefield,44,spotify:track:64k3qg5AwnINfBXmCJOHA3,https://open.spotify.com/track/64k3qg5AwnINfBXmCJOHA3,0.679,0.705,2.0,-8.939,0.0,0.049,0.0851,0.00096,0.0674,0.868,90.598,audio_features,64k3qg5AwnINfBXmCJOHA3,https://api.spotify.com/v1/tracks/64k3qg5AwnINfBXmCJOHA3,https://api.spotify.com/v1/audio-analysis/64k3qg5AwnINfBXmCJOHA3,323493.0,4.0,,1
The Contours,Do You Love Me,0,spotify:track:41FRsZNXpsBkJ46BxyC20m,https://open.spotify.com/track/41FRsZNXpsBkJ46BxyC20m,0.597,0.71,5.0,-9.798,1.0,0.0378,0.611,0.0,0.104,0.763,150.13,audio_features,41FRsZNXpsBkJ46BxyC20m,https://api.spotify.com/v1/tracks/41FRsZNXpsBkJ46BxyC20m,https://api.spotify.com/v1/audio-analysis/41FRsZNXpsBkJ46BxyC20m,172667.0,4.0,,2
Alan Jackson,Chattahoochee,73,spotify:track:59kHPbwyyCApYA8RQQEuXm,https://open.spotify.com/track/59kHPbwyyCApYA8RQQEuXm,0.606,0.706,0.0,-9.665,1.0,0.0379,0.362,0.0,0.16,0.819,174.533,audio_features,59kHPbwyyCApYA8RQQEuXm,https://api.spotify.com/v1/tracks/59kHPbwyyCApYA8RQQEuXm,https://api.spotify.com/v1/audio-analysis/59kHPbwyyCApYA8RQQEuXm,148160.0,4.0,,3
Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",77,spotify:track:6kvoHl80mfCVTv7XnZkjQn,https://open.spotify.com/track/6kvoHl80mfCVTv7XnZkjQn,0.52,0.652,5.0,-6.655,1.0,0.0274,0.34,5.49e-05,0.256,0.722,80.609,audio_features,6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/tracks/6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/audio-analysis/6kvoHl80mfCVTv7XnZkjQn,258787.0,4.0,,10
Ten Years After,I'd Love to Change the World - 2004 Remaster,8,spotify:track:19HjHUjCfDrEYhVSIKG6nK,https://open.spotify.com/track/19HjHUjCfDrEYhVSIKG6nK,0.384,0.516,9.0,-12.032,0.0,0.0345,0.202,0.18,0.114,0.371,118.129,audio_features,19HjHUjCfDrEYhVSIKG6nK,https://api.spotify.com/v1/tracks/19HjHUjCfDrEYhVSIKG6nK,https://api.spotify.com/v1/audio-analysis/19HjHUjCfDrEYhVSIKG6nK,224133.0,4.0,,18
Chris Brown,Make Love,51,spotify:track:3zo93Swpm7wIkLJEFc1DIL,https://open.spotify.com/track/3zo93Swpm7wIkLJEFc1DIL,0.581,0.579,9.0,-5.866,1.0,0.036,0.0868,0.0,0.312,0.852,60.991,audio_features,3zo93Swpm7wIkLJEFc1DIL,https://api.spotify.com/v1/tracks/3zo93Swpm7wIkLJEFc1DIL,https://api.spotify.com/v1/audio-analysis/3zo93Swpm7wIkLJEFc1DIL,230200.0,4.0,,6
Rihanna,Love On The Brain - John-Blake Remix,31,spotify:track:1OCeLebXU2Y9qxeDH25Cuo,https://open.spotify.com/track/1OCeLebXU2Y9qxeDH25Cuo,0.721,0.806,4.0,-3.538,0.0,0.0298,0.0402,0.0164,0.0959,0.118,114.666,audio_features,1OCeLebXU2Y9qxeDH25Cuo,https://api.spotify.com/v1/tracks/1OCeLebXU2Y9qxeDH25Cuo,https://api.spotify.com/v1/audio-analysis/1OCeLebXU2Y9qxeDH25Cuo,211107.0,4.0,,11
BAD CHILD,Desert Island Lover,0,spotify:track:3YUbAJFuTou6hyqGakpMLK,https://open.spotify.com/track/3YUbAJFuTou6hyqGakpMLK,0.659,0.569,4.0,-3.98,0.0,0.0386,0.0604,0.0,0.155,0.323,99.853,audio_features,3YUbAJFuTou6hyqGakpMLK,https://api.spotify.com/v1/tracks/3YUbAJFuTou6hyqGakpMLK,https://api.spotify.com/v1/audio-analysis/3YUbAJFuTou6hyqGakpMLK,197408.0,4.0,,11
R.E.M.,The One I Love - Remastered 2012,68,spotify:track:2fdfsGuqb6SBX5ocoBWHUd,https://open.spotify.com/track/2fdfsGuqb6SBX5ocoBWHUd,0.488,0.84,2.0,-4.626,1.0,0.0356,0.000395,1.21e-06,0.346,0.559,127.862,audio_features,2fdfsGuqb6SBX5ocoBWHUd,https://api.spotify.com/v1/tracks/2fdfsGuqb6SBX5ocoBWHUd,https://api.spotify.com/v1/audio-analysis/2fdfsGuqb6SBX5ocoBWHUd,197800.0,4.0,,6
Hillsong Young & Free,Real Love - Studio Version,18,spotify:track:30VH7nR3Wt182XYCmhyn7I,https://open.spotify.com/track/30VH7nR3Wt182XYCmhyn7I,0.551,0.763,2.0,-5.505,1.0,0.0338,0.00265,2.39e-05,0.0716,0.542,140.017,audio_features,30VH7nR3Wt182XYCmhyn7I,https://api.spotify.com/v1/tracks/30VH7nR3Wt182XYCmhyn7I,https://api.spotify.com/v1/audio-analysis/30VH7nR3Wt182XYCmhyn7I,223133.0,4.0,,11
Natalie Cole,Our Love Is Here To Stay,0,spotify:track:1BuHbtYFgSaV99PFPBZEkW,https://open.spotify.com/track/1BuHbtYFgSaV99PFPBZEkW,0.39,0.0968,0.0,-14.966,1.0,0.0285,0.867,3.58e-06,0.0715,0.135,68.768,audio_features,1BuHbtYFgSaV99PFPBZEkW,https://api.spotify.com/v1/tracks/1BuHbtYFgSaV99PFPBZEkW,https://api.spotify.com/v1/audio-analysis/1BuHbtYFgSaV99PFPBZEkW,209960.0,4.0,,0
Whitney Houston,Greatest Love of All,71,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://open.spotify.com/track/6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9.0,-16.011,1.0,0.0339,0.484,3.55e-06,0.117,0.248,131.242,audio_features,6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400.0,4.0,,0
Vancouver Sleep Clinic,Killing Me To Love You,26,spotify:track:1mRMBo5Z0AIeLe49TYi80K,https://open.spotify.com/track/1mRMBo5Z0AIeLe49TYi80K,0.389,0.567,9.0,-9.662,1.0,0.0327,0.0623,0.183,0.145,0.267,167.537,audio_features,1mRMBo5Z0AIeLe49TYi80K,https://api.spotify.com/v1/tracks/1mRMBo5Z0AIeLe49TYi80K,https://api.spotify.com/v1/audio-analysis/1mRMBo5Z0AIeLe49TYi80K,202220.0,4.0,,18
Vance Joy,Emmylou,45,spotify:track:0uKyC5TIiwfeh0evennKOO,https://open.spotify.com/track/0uKyC5TIiwfeh0evennKOO,0.591,0.41,9.0,-8.762,0.0,0.0229,0.599,0.000346,0.189,0.308,96.003,audio_features,0uKyC5TIiwfeh0evennKOO,https://api.spotify.com/v1/tracks/0uKyC5TIiwfeh0evennKOO,https://api.spotify.com/v1/audio-analysis/0uKyC5TIiwfeh0evennKOO,280653.0,4.0,,10
Ziggy Marley,Love Is My Religion,0,spotify:track:3NmRPLkEx1EL7LHAe3OZVr,https://open.spotify.com/track/3NmRPLkEx1EL7LHAe3OZVr,0.832,0.704,9.0,-6.981,1.0,0.05,0.194,0.0,0.386,0.773,95.541,audio_features,3NmRPLkEx1EL7LHAe3OZVr,https://api.spotify.com/v1/tracks/3NmRPLkEx1EL7LHAe3OZVr,https://api.spotify.com/v1/audio-analysis/3NmRPLkEx1EL7LHAe3OZVr,223653.0,4.0,,6
Yelawolf,Love Story,41,spotify:track:1TAGVc7fiHZO8SUdKCG2qF,https://open.spotify.com/track/1TAGVc7fiHZO8SUdKCG2qF,0.636,0.827,5.0,-4.484,0.0,0.085,0.74,0.0,0.214,0.296,82.486,audio_features,1TAGVc7fiHZO8SUdKCG2qF,https://api.spotify.com/v1/tracks/1TAGVc7fiHZO8SUdKCG2qF,https://api.spotify.com/v1/audio-analysis/1TAGVc7fiHZO8SUdKCG2qF,253560.0,4.0,,10
The Magnetic Fields,The Book of Love,0,spotify:track:6UGpcXcENaUqQKPc6oqOe4,https://open.spotify.com/track/6UGpcXcENaUqQKPc6oqOe4,0.485,0.262,7.0,-13.286,1.0,0.0263,0.978,5.99e-05,0.117,0.332,98.536,audio_features,6UGpcXcENaUqQKPc6oqOe4,https://api.spotify.com/v1/tracks/6UGpcXcENaUqQKPc6oqOe4,https://api.spotify.com/v1/audio-analysis/6UGpcXcENaUqQKPc6oqOe4,162413.0,4.0,,0
ABC,"The Look Of Love, Pt.1",65,spotify:track:6HvUtPLqkP0t6zd6YNdWby,https://open.spotify.com/track/6HvUtPLqkP0t6zd6YNdWby,0.731,0.91,9.0,-4.559,0.0,0.0918,0.11,0.000447,0.313,0.886,120.991,audio_features,6HvUtPLqkP0t6zd6YNdWby,https://api.spotify.com/v1/tracks/6HvUtPLqkP0t6zd6YNdWby,https://api.spotify.com/v1/audio-analysis/6HvUtPLqkP0t6zd6YNdWby,209160.0,4.0,,6
SEVENTEEN,Pretty U,68,spotify:track:1117juaaAkSIUsQxTmmcKM,https://open.spotify.com/track/1117juaaAkSIUsQxTmmcKM,0.642,0.931,8.0,-2.82,1.0,0.163,0.0173,0.0,0.0815,0.884,155.088,audio_features,1117juaaAkSIUsQxTmmcKM,https://api.spotify.com/v1/tracks/1117juaaAkSIUsQxTmmcKM,https://api.spotify.com/v1/audio-analysis/1117juaaAkSIUsQxTmmcKM,207300.0,4.0,,3
Pryde,Prove Me Wrong,26,spotify:track:1rOtwjMSJJmwcWtVClGRx0,https://open.spotify.com/track/1rOtwjMSJJmwcWtVClGRx0,0.594,0.457,0.0,-7.593,0.0,0.0496,0.202,0.0,0.0977,0.156,110.913,audio_features,1rOtwjMSJJmwcWtVClGRx0,https://api.spotify.com/v1/tracks/1rOtwjMSJJmwcWtVClGRx0,https://api.spotify.com/v1/audio-analysis/1rOtwjMSJJmwcWtVClGRx0,177914.0,4.0,,10
Love and Theft,Candyland,29,spotify:track:4BiMwjx02h8OLUoqNfCqc8,https://open.spotify.com/track/4BiMwjx02h8OLUoqNfCqc8,0.496,0.864,10.0,-4.911,1.0,0.0406,0.0888,0.0,0.301,0.678,157.057,audio_features,4BiMwjx02h8OLUoqNfCqc8,https://api.spotify.com/v1/tracks/4BiMwjx02h8OLUoqNfCqc8,https://api.spotify.com/v1/audio-analysis/4BiMwjx02h8OLUoqNfCqc8,181120.0,4.0,,3
Jane XØ,Love Me (Sunrise Mix),9,spotify:track:6ue0x0jkUpLLpGlyzHUpV2,https://open.spotify.com/track/6ue0x0jkUpLLpGlyzHUpV2,0.44,0.745,10.0,-5.704,0.0,0.0372,0.0141,0.00195,0.182,0.278,160.14,audio_features,6ue0x0jkUpLLpGlyzHUpV2,https://api.spotify.com/v1/tracks/6ue0x0jkUpLLpGlyzHUpV2,https://api.spotify.com/v1/audio-analysis/6ue0x0jkUpLLpGlyzHUpV2,199914.0,4.0,,3
Eminem,Love Game,37,spotify:track:2d4XbSU0hLH8Fn5v3OLCD7,https://open.spotify.com/track/2d4XbSU0hLH8Fn5v3OLCD7,0.766,0.941,9.0,-2.546,1.0,0.18,0.359,0.0,0.585,0.707,105.519,audio_features,2d4XbSU0hLH8Fn5v3OLCD7,https://api.spotify.com/v1/tracks/2d4XbSU0hLH8Fn5v3OLCD7,https://api.spotify.com/v1/audio-analysis/2d4XbSU0hLH8Fn5v3OLCD7,296953.0,4.0,,6
AmaLee,Lovers (Naruto Shippuden),0,spotify:track:0mikB2kBTHvi3Y2rmKZd0D,https://open.spotify.com/track/0mikB2kBTHvi3Y2rmKZd0D,0.419,0.954,6.0,-3.072,0.0,0.203,0.0096,0.0134,0.0515,0.564,164.104,audio_features,0mikB2kBTHvi3Y2rmKZd0D,https://api.spotify.com/v1/tracks/0mikB2kBTHvi3Y2rmKZd0D,https://api.spotify.com/v1/audio-analysis/0mikB2kBTHvi3Y2rmKZd0D,220244.0,4.0,,3
Amy Winehouse,Will You Still Love Me Tomorrow? - 2011,62,spotify:track:0LbK1bodGLc9xmV1cS9jvL,https://open.spotify.com/track/0LbK1bodGLc9xmV1cS9jvL,0.587,0.624,0.0,-4.657,1.0,0.025,0.161,0.000191,0.118,0.251,93.428,audio_features,0LbK1bodGLc9xmV1cS9jvL,https://api.spotify.com/v1/tracks/0LbK1bodGLc9xmV1cS9jvL,https://api.spotify.com/v1/audio-analysis/0LbK1bodGLc9xmV1cS9jvL,262813.0,4.0,,10
